locusTag	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	gene_name	annotation	symbol	GeneID	feature_interval_length	product_length	attributes	level	annotation
Bcen2424_5403	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2502092	2503435	-	ABK12136.1			Bcen2424_5403	beta-lactamase			1344	447			
Bcen2424_5404	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2503685	2504596	+	ABK12137.1			Bcen2424_5404	"transcriptional regulator, LysR family"			912	303			
Bcen2424_5405	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2504624	2505499	-	ABK12138.1			Bcen2424_5405	short-chain dehydrogenase/reductase SDR			876	291			
Bcen2424_5406	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2505652	2506230	-	ABK12139.1			Bcen2424_5406	"transcriptional regulator, TetR family"			579	192			
Bcen2424_5407	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2506433	2507908	+	ABK12140.1			Bcen2424_5407	glucose-6-phosphate 1-dehydrogenase			1476	491		3	00030 Pentose phosphate pathway [PATH:ko00030]|00480 Glutathione metabolism [PATH:ko00480]
Bcen2424_5408	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2507979	2508923	-	ABK12141.1			Bcen2424_5408	"transcriptional regulator, LysR family"			945	314			
Bcen2424_5409	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2509025	2510227	+	ABK12142.1			Bcen2424_5409	major facilitator superfamily MFS_1			1203	400			
Bcen2424_5410	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2510256	2510579	+	ABK12143.1			Bcen2424_5410	conserved hypothetical protein			324	107			
Bcen2424_5411	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2510596	2511546	+	ABK12144.1			Bcen2424_5411	luciferase family protein			951	316			
Bcen2424_5412	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2511698	2512504	+	ABK12145.1			Bcen2424_5412	"2,5-didehydrogluconate reductase"			807	268			
Bcen2424_5413	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2512574	2513689	+	ABK12146.1			Bcen2424_5413	NADH:flavin oxidoreductase/NADH oxidase			1116	371			
Bcen2424_5414	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2513709	2514653	+	ABK12147.1			Bcen2424_5414	cyclase family protein			945	314			
Bcen2424_5415	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2514792	2515310	+	ABK12148.1			Bcen2424_5415	conserved hypothetical protein			519	172			
Bcen2424_5416	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2515433	2516098	-	ABK12149.1			Bcen2424_5416	"O-methyltransferase, family 3"			666	221			
Bcen2424_5417	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2516147	2516824	+	ABK12150.1			Bcen2424_5417	"transcriptional regulator, TetR family"			678	225			
Bcen2424_5418	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2517354	2518742	+	ABK12151.1			Bcen2424_5418	Xanthine/uracil/vitamin C permease			1389	462			
Bcen2424_5419	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2518945	2519538	+	ABK12152.1			Bcen2424_5419	conserved hypothetical protein			594	197			
Bcen2424_5420	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2519548	2519949	-	ABK12153.1			Bcen2424_5420	membrane protein-like protein			402	133			
Bcen2424_5421	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2519946	2520311	-	ABK12154.1			Bcen2424_5421	conserved hypothetical protein			366	121			
Bcen2424_5422	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2520361	2521308	+	ABK12155.1			Bcen2424_5422	"transcriptional regulator, AraC family with amidase-like domain"			948	315			
Bcen2424_5423	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2521369	2522289	+	ABK12156.1			Bcen2424_5423	"transcriptional regulator, LysR family"			921	306			
Bcen2424_5424	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2522516	2523298	+	ABK12157.1			Bcen2424_5424	"amino acid ABC transporter substrate-binding protein, PAAT family"			783	260			
Bcen2424_5425	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2523521	2524636	+	ABK12158.1			Bcen2424_5425	Succinylglutamate desuccinylase/aspartoacylase			1116	371			
Bcen2424_5426	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2524794	2525600	-	ABK12159.1			Bcen2424_5426	"lipoprotein, YaeC family"			807	268			
Bcen2424_5427	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2526195	2527352	+	ABK12160.1			Bcen2424_5427	"porin, Gram-negative type"			1158	385			
Bcen2424_5428	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2527571	2527831	+	ABK12161.1			Bcen2424_5428	conserved hypothetical protein			261	86			
Bcen2424_5429	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2527955	2528338	+	ABK12162.1			Bcen2424_5429	conserved hypothetical protein			384	127			
Bcen2424_5430	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2528528	2528755	+	ABK12163.1			Bcen2424_5430	conserved hypothetical protein			228	75			
Bcen2424_5431	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2528983	2531250	+	ABK12164.1			Bcen2424_5431	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor			2268	755			
Bcen2424_5432	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2531300	2532391	+	ABK12165.1			Bcen2424_5432	Hemin-degrading family protein			1092	363			
Bcen2424_5433	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2532388	2533305	+	ABK12166.1			Bcen2424_5433	periplasmic binding protein			918	305			
Bcen2424_5434	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2533321	2534409	+	ABK12167.1			Bcen2424_5434	transport system permease protein			1089	362			
Bcen2424_5435	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2534429	2535259	+	ABK12168.1			Bcen2424_5435	ABC transporter related			831	276			
Bcen2424_5436	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2535377	2535754	+	ABK12169.1			Bcen2424_5436	conserved hypothetical protein			378	125			
Bcen2424_5437	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2535786	2536397	-	ABK12170.1			Bcen2424_5437	protein of unknown function UPF0126			612	203			
Bcen2424_5438	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2536406	2538535	-	ABK12171.1			Bcen2424_5438	"penicillin-binding protein, 1A family"			2130	709		3	00550 Peptidoglycan biosynthesis [PATH:ko00550]|01501 beta-Lactam resistance [PATH:ko01501]
Bcen2424_5439	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2538720	2539559	+	ABK12172.1			Bcen2424_5439	aminoglycoside/hydroxyurea antibiotic resistance kinase			840	279			
Bcen2424_5440	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2540122	2541027	-	ABK12173.1			Bcen2424_5440	"transcriptional regulator, LysR family"			906	301			
Bcen2424_5441	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2541164	2541889	+	ABK12174.1			Bcen2424_5441	hypothetical protein			726	241			
Bcen2424_5442	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2542148	2542984	-	ABK12175.1			Bcen2424_5442	"protein of unknown function DUF861, cupin_3"			837	278			
Bcen2424_5443	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2543850	2544287	-	ABK12176.1			Bcen2424_5443	17 kDa surface antigen			438	145			
Bcen2424_5444	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2544665	2545324	-	ABK12177.1			Bcen2424_5444	Isoprenylcysteine carboxyl methyltransferase			660	219			
Bcen2424_5445	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2545479	2545643	-	ABK12178.1			Bcen2424_5445	conserved hypothetical protein			165	54			
Bcen2424_5446	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2545896	2546315	-	ABK12179.1			Bcen2424_5446	histidine triad (HIT) protein			420	139			
Bcen2424_5447	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2546585	2548006	+	ABK12180.1			Bcen2424_5447	beta-lactamase			1422	473			
Bcen2424_5448	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2548087	2548710	-	ABK12181.1			Bcen2424_5448	"Glutathione S-transferase, N-terminal domain protein"			624	207			
Bcen2424_5449	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2548782	2550281	-	ABK12182.1			Bcen2424_5449	conserved hypothetical protein			1500	499			
Bcen2424_5450	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2550278	2551147	-	ABK12183.1			Bcen2424_5450	putative thiol-disulphide oxidoreductase DCC			870	289			
Bcen2424_5451	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2551238	2551708	-	ABK12184.1			Bcen2424_5451	integral membrane protein-like protein			471	156			
Bcen2424_5452	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2551705	2553027	-	ABK12185.1			Bcen2424_5452	NAD-dependent epimerase/dehydratase			1323	440			
Bcen2424_5453	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2553116	2553649	-	ABK12186.1			Bcen2424_5453	transcriptional regulators-like protein			534	177			
Bcen2424_5454	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2553810	2555012	+	ABK12187.1			Bcen2424_5454	short-chain alcohol dehydrogenase			1203	400		3	00650 Butanoate metabolism [PATH:ko00650]|00061 Fatty acid biosynthesis [PATH:ko00061]
Bcen2424_5455	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2555071	2555775	-	ABK12188.1			Bcen2424_5455	short-chain dehydrogenase/reductase SDR			705	234			
Bcen2424_5456	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2556116	2556703	+	ABK12189.1			Bcen2424_5456	"transcriptional regulator, TetR family"			588	195			
Bcen2424_5457	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2556746	2557324	-	ABK12190.1			Bcen2424_5457	conserved hypothetical protein			579	192			
Bcen2424_5458	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2557350	2557880	-	ABK12191.1			Bcen2424_5458	GCN5-related N-acetyltransferase			531	176			
Bcen2424_5459	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2558054	2558449	+	ABK12192.1			Bcen2424_5459	"transcriptional regulator, ArsR family"			396	131			
Bcen2424_5460	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2558421	2558906	+	ABK12193.1			Bcen2424_5460	Activator of Hsp90 ATPase 1 family protein			486	161			
Bcen2424_5461	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2559026	2559502	+	ABK12194.1			Bcen2424_5461	Activator of Hsp90 ATPase 1 family protein			477	158			
Bcen2424_5462	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2559518	2560633	-	ABK12195.1			Bcen2424_5462	amidohydrolase 2			1116	371			
Bcen2424_5463	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2560635	2561942	-	ABK12196.1			Bcen2424_5463	major facilitator superfamily MFS_1			1308	435			
Bcen2424_5464	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2562026	2563318	-	ABK12197.1			Bcen2424_5464	L-carnitine dehydratase/bile acid-inducible protein F			1293	430			
Bcen2424_5465	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2563315	2564301	-	ABK12198.1			Bcen2424_5465	hydroxymethylglutaryl-CoA lyase			987	328		3	"00650 Butanoate metabolism [PATH:ko00650]|00072 Synthesis and degradation of ketone bodies [PATH:ko00072]|00280 Valine, leucine and isoleucine degradation [PATH:ko00280]|00281 Geraniol degradation [PATH:ko00281]"
Bcen2424_5466	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2564475	2565293	+	ABK12199.1			Bcen2424_5466	"transcriptional regulator, IclR family"			819	272			
Bcen2424_5467	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2565439	2566077	+	ABK12200.1			Bcen2424_5467	DSBA oxidoreductase			639	212			
Bcen2424_5468	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2566107	2567090	-	ABK12201.1			Bcen2424_5468	"transcriptional regulator, LysR family"			984	327			
Bcen2424_5469	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2567192	2568430	+	ABK12202.1			Bcen2424_5469	major facilitator superfamily MFS_1			1239	412			
Bcen2424_5470	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2568814	2569539	+	ABK12203.1			Bcen2424_5470	"phosphoesterase, PA-phosphatase related"			726	241			
Bcen2424_5471	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2569642	2570301	-	ABK12204.1			Bcen2424_5471	"Glutathione S-transferase, N-terminal domain protein"			660	219			
Bcen2424_5472	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2570428	2571498	-	ABK12205.1			Bcen2424_5472	beta-lactamase domain protein			1071	356			
Bcen2424_5473	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2571786	2572691	+	ABK12206.1			Bcen2424_5473	"transcriptional regulator, LysR family"			906	301			
Bcen2424_5474	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2572851	2573063	+	ABK12207.1			Bcen2424_5474	conserved hypothetical protein			213	70			
Bcen2424_5475	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2573168	2574181	-	ABK12208.1			Bcen2424_5475	L-threonine aldolase			1014	337			
Bcen2424_5476	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2574298	2574849	-	ABK12209.1			Bcen2424_5476	conserved hypothetical protein			552	183			
Bcen2424_5477	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2574863	2575264	-	ABK12210.1			Bcen2424_5477	conserved hypothetical protein			402	133			
Bcen2424_5478	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2575659	2577071	+	ABK12211.1			Bcen2424_5478	cytochrome bd quinol oxidase subunit 1 apoprotein			1413	470		3	00190 Oxidative phosphorylation [PATH:ko00190]|02020 Two-component system [PATH:ko02020]
Bcen2424_5479	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2577101	2578108	+	ABK12212.1			Bcen2424_5479	cytochrome bd quinol oxidase subunit 2 apoprotein			1008	335		3	00190 Oxidative phosphorylation [PATH:ko00190]|02020 Two-component system [PATH:ko02020]
Bcen2424_5480	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2578080	2578259	+	ABK12213.1			Bcen2424_5480	conserved hypothetical protein			180	59			
Bcen2424_5481	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2578382	2578666	-	ABK12214.1			Bcen2424_5481	conserved hypothetical protein			285	94			
Bcen2424_5482	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2578681	2579997	-	ABK12215.1			Bcen2424_5482	HipA domain protein			1317	438			
Bcen2424_5483	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2580118	2580312	-	ABK12216.1			Bcen2424_5483	conserved hypothetical protein			195	64			
Bcen2424_5484	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2580434	2580988	-	ABK12217.1			Bcen2424_5484	conserved hypothetical protein			555	184			
Bcen2424_5485	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2580966	2581796	-	ABK12218.1			Bcen2424_5485	binding-protein-dependent transport systems inner membrane component			831	276			
Bcen2424_5486	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2581807	2582895	-	ABK12219.1			Bcen2424_5486	"ABC transporter, periplasmic substrate-binding protein"			1089	362			
Bcen2424_5487	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2582922	2583965	-	ABK12220.1			Bcen2424_5487	ABC transporter related			1044	347			
Bcen2424_5488	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2583973	2584920	-	ABK12221.1			Bcen2424_5488	binding-protein-dependent transport systems inner membrane component			948	315			
Bcen2424_5489	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2584985	2585881	+	ABK12222.1			Bcen2424_5489	"transcriptional regulator, LysR family"			897	298			
Bcen2424_5490	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2585987	2587663	-	ABK12223.1			Bcen2424_5490	type I phosphodiesterase/nucleotide pyrophosphatase			1677	558			
Bcen2424_5491	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2587914	2588135	+	ABK12224.1			Bcen2424_5491	conserved hypothetical protein			222	73			
Bcen2424_5492	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2588204	2592031	-	ABK12225.1			Bcen2424_5492	protein of unknown function DUF748			3828	1275			
Bcen2424_5493	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2592183	2593619	-	ABK12226.1			Bcen2424_5493	protein of unknown function DUF1214			1437	478			
Bcen2424_5494	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2594086	2597151	+	ABK12227.1			Bcen2424_5494	heavy metal translocating P-type ATPase			3066	1021			
Bcen2424_5495	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2597355	2597834	-	ABK12228.1			Bcen2424_5495	GCN5-related N-acetyltransferase			480	159			
Bcen2424_5496	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2597954	2598109	-	ABK12229.1			Bcen2424_5496	conserved hypothetical protein			156	51			
Bcen2424_5497	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2598284	2599492	-	ABK12230.1			Bcen2424_5497	conserved hypothetical protein			1209	402			
Bcen2424_5498	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2599802	2600500	-	ABK12231.1			Bcen2424_5498	MgtC/SapB transporter			699	232			
Bcen2424_5499	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2600538	2601725	+	ABK12232.1			Bcen2424_5499	N-acylglucosamine 2-epimerase			1188	395			
Bcen2424_5500	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2601698	2603317	-	ABK12233.1			Bcen2424_5500	methyl-accepting chemotaxis sensory transducer			1620	539		3	02020 Two-component system [PATH:ko02020]|02030 Bacterial chemotaxis [PATH:ko02030]
Bcen2424_5501	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2603595	2604038	+	ABK12234.1			Bcen2424_5501	uncharacterized domain 1			444	147			
Bcen2424_5502	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2604081	2604299	-	ABK12235.1			Bcen2424_5502	plasmid stabilization system			219	72			
Bcen2424_5503	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2604347	2604439	-	ABK12236.1			Bcen2424_5503	conserved hypothetical protein			93	30			
Bcen2424_5504	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2604711	2605763	-	ABK12237.1			Bcen2424_5504	L-carnitine dehydratase/bile acid-inducible protein F			1053	350			
Bcen2424_5505	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2605980	2607083	+	ABK12238.1			Bcen2424_5505	"transposase, IS4 family"			1104	367			
Bcen2424_5506	with_protein	GCA_000203955.1	Primary Assembly	chromosome	2	CP000459.1	2607243	2608007	-	ABK12239.1			Bcen2424_5506	"transcriptional regulator, IclR family"			765	254			
